species_name,sample 1,sample 2,pair_class,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,event_count,dedup_event_count,clonal_divergence,clonal_fraction,clonal_n,clonal_m,clonal_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn
snv_table,GCF_019129595.1,GCF_019129605.1,close_no_recombination,9,2023272,282818,1314706,2,5,0,0,7.067137809187279e-06,1.0000070716856777,202091,3735409,6618,0,5,0
snv_table,GCF_019129595.1,GCF_019129635.1,close_no_recombination,6,2023241,282812,1314686,1,3,0,0,3.533568904593639e-06,1.0000282873428286,202089,3735351,6618,0,3,0
snv_table,GCF_019129595.1,GCF_019129675.1,close_no_recombination,5,2023272,282818,1314706,1,3,0,0,3.533568904593639e-06,1.0000070716856777,202091,3735409,6618,0,3,0
snv_table,GCF_019129595.1,GCF_019129775.1,close_no_recombination,2,2023272,282818,1314706,1,1,0,0,3.533568904593639e-06,1.0000070716856777,202091,3735409,6618,0,1,0
snv_table,GCF_019129605.1,GCF_019129635.1,close_no_recombination,5,2023248,282813,1314691,0,3,0,0,0.0,1.0000247513374563,202090,3735365,6618,0,3,0
snv_table,GCF_019129605.1,GCF_019129675.1,close_no_recombination,8,2023279,282819,1314711,1,6,0,0,3.533568904593639e-06,1.0000035358303367,202092,3735423,6618,0,6,0
snv_table,GCF_019129605.1,GCF_019129775.1,close_no_recombination,9,2023279,282819,1314711,3,4,0,0,1.060070671378092e-05,1.0000035358303367,202092,3735423,6618,0,4,0
snv_table,GCF_019129635.1,GCF_019129675.1,close_no_recombination,9,2023677,282878,1314966,1,5,0,0,3.533568904593639e-06,1.0000070701857338,202118,3736162,6618,0,5,0
snv_table,GCF_019129635.1,GCF_019129775.1,close_no_recombination,7,2023677,282878,1314966,2,3,0,0,7.067137809187279e-06,1.0000070701857338,202118,3736162,6618,0,3,0
snv_table,GCF_020558905.1,GCF_029076805.1,close_no_recombination,1,2039986,285267,1325803,0,0,0,0,0.0,1.0000105164635236,203869,3766931,6609,0,0,0
snv_table,GCF_020560775.1,GCF_020560835.1,close_no_recombination,14,2029168,283780,1318762,4,5,0,0,1.4084507042253522e-05,1.0,202877,3746794,6615,0,5,0
snv_table,GCF_020885775.1,GCF_020885855.1,close_no_recombination,7,2017112,282105,1310871,2,3,0,0,7.067137809187279e-06,1.0000177238971304,201617,3724396,6600,0,3,0
snv_table,GCF_021891045.1,GCF_027686505.1,close_no_recombination,69,2034506,284512,1322260,21,30,0,0,4.577464788732394e-05,1.0000281183218986,203319,3756849,6612,1,29,0
snv_table,GCF_022135705.1,GCF_022135865.1,close_no_recombination,16,2049514,286558,1332001,7,4,0,0,1.0452961672473868e-05,1.0000069793898618,204868,3784481,6654,0,4,0
snv_table,GCF_023668145.1,GCF_023668185.1,close_no_recombination,0,2032442,284142,1320803,0,0,0,0,0.0,1.0000281549366161,202949,3752875,6585,0,0,0
snv_table,GCF_023668145.1,GCF_023668875.1,close_no_recombination,1,2032442,284142,1320803,1,0,0,0,3.5087719298245615e-06,1.0000281549366161,202949,3752875,6585,0,0,0
snv_table,GCF_023668145.1,GCF_023669045.1,close_no_recombination,14,2029671,283813,1319028,3,8,0,0,1.056338028169014e-05,1.000024664127436,202664,3747862,6558,0,8,0
snv_table,GCF_023668145.1,GCF_023669145.1,close_no_recombination,0,2032442,284142,1320803,0,0,0,0,0.0,1.0000281549366161,202949,3752875,6585,0,0,0
snv_table,GCF_023668145.1,GCF_023669285.1,close_no_recombination,2,2032442,284142,1320803,1,1,0,0,3.5087719298245615e-06,1.0000281549366161,202949,3752875,6585,0,1,0
snv_table,GCF_023668185.1,GCF_023668875.1,close_no_recombination,1,2032442,284142,1320803,1,0,0,0,3.5087719298245615e-06,1.0000281549366161,202949,3752875,6585,0,0,0
snv_table,GCF_023668185.1,GCF_023669045.1,close_no_recombination,14,2029671,283813,1319028,3,8,0,0,1.056338028169014e-05,1.000024664127436,202664,3747862,6558,0,8,0
snv_table,GCF_023668185.1,GCF_023669145.1,close_no_recombination,0,2032442,284142,1320803,0,0,0,0,0.0,1.0000281549366161,202949,3752875,6585,0,0,0
snv_table,GCF_023668185.1,GCF_023669285.1,close_no_recombination,2,2032442,284142,1320803,1,1,0,0,3.5087719298245615e-06,1.0000281549366161,202949,3752875,6585,0,1,0
snv_table,GCF_023668565.1,GCF_023668585.1,close_no_recombination,0,2046542,286240,1330136,0,0,0,0,0.0,1.0,204589,3779198,6621,0,0,0
snv_table,GCF_023668565.1,GCF_023668665.1,close_no_recombination,18,2046924,286287,1330389,3,10,0,0,1.0452961672473868e-05,1.0000104789948547,204616,3779933,6618,1,9,0
snv_table,GCF_023668585.1,GCF_023668665.1,close_no_recombination,18,2046316,286204,1329997,3,10,0,0,1.0452961672473868e-05,1.0000209640675881,204574,3778799,6618,1,9,0
snv_table,GCF_023668665.1,GCF_023668715.1,close_no_recombination,10,2045295,286094,1329343,1,7,0,0,3.484320557491289e-06,1.0000209721280418,204471,3776943,6615,0,7,0
snv_table,GCF_023668665.1,GCF_023669385.1,close_no_recombination,12,2045175,286067,1329254,1,7,0,0,3.484320557491289e-06,1.000010487053732,204443,3776704,6615,0,7,0
snv_table,GCF_023668665.1,GCF_023669405.1,close_no_recombination,15,2046320,286213,1329999,1,11,0,0,3.484320557491289e-06,1.0000244573097659,204569,3778810,6618,1,10,0
snv_table,GCF_023668715.1,GCF_023669385.1,close_no_recombination,5,2044427,285987,1328773,0,2,0,0,0.0,1.000010489987307,204362,3775345,6612,0,2,0
snv_table,GCF_023668715.1,GCF_023669405.1,close_no_recombination,7,2045199,286088,1329279,0,6,0,0,0.0,1.0000069908559603,204460,3776762,6615,1,5,0
snv_table,GCF_023668875.1,GCF_023669045.1,close_no_recombination,15,2029671,283813,1319028,4,8,0,0,1.4084507042253522e-05,1.000024664127436,202664,3747862,6558,0,8,0
snv_table,GCF_023668875.1,GCF_023669145.1,close_no_recombination,1,2032442,284142,1320803,1,0,0,0,3.5087719298245615e-06,1.0000281549366161,202949,3752875,6585,0,0,0
snv_table,GCF_023668875.1,GCF_023669285.1,close_no_recombination,1,2032442,284142,1320803,0,1,0,0,0.0,1.0000281549366161,202949,3752875,6585,0,1,0
snv_table,GCF_023669045.1,GCF_023669145.1,close_no_recombination,14,2029671,283813,1319028,3,8,0,0,1.056338028169014e-05,1.000024664127436,202664,3747862,6558,0,8,0
snv_table,GCF_023669045.1,GCF_023669285.1,close_no_recombination,16,2029671,283813,1319028,4,9,0,0,1.4084507042253522e-05,1.000024664127436,202664,3747862,6558,0,9,0
snv_table,GCF_023669145.1,GCF_023669285.1,close_no_recombination,2,2032442,284142,1320803,1,1,0,0,3.5087719298245615e-06,1.0000281549366161,202949,3752875,6585,0,1,0
snv_table,GCF_023669385.1,GCF_023669405.1,close_no_recombination,5,2045098,286064,1329201,0,4,0,0,0.0,1.0000209743274233,204433,3776555,6615,1,3,0
snv_table,GCF_024463175.1,GCF_036419465.1,close_no_recombination,3,2040044,285272,1325841,1,2,0,0,3.496503496503497e-06,1.0000280434112006,203881,3767030,6612,0,2,0
snv_table,GCF_024759565.1,GCF_024789245.1,close_no_recombination,23,2028376,283559,1318128,3,14,0,0,1.056338028169014e-05,1.0000035266029292,202599,3745197,6588,0,12,2
snv_table,GCF_028199355.1,GCF_028200165.1,close_no_recombination,12,2049425,286510,1331911,4,7,0,0,1.3937282229965156e-05,1.0,204854,3784147,6732,0,7,0
snv_table,GCF_028199365.1,GCF_028200295.1,close_no_recombination,14,2032417,284251,1320854,3,7,0,0,1.0526315789473684e-05,1.000031662157741,203156,3752776,6630,1,6,0
snv_table,GCF_028199365.1,GCF_028200325.1,close_no_recombination,18,2032362,284241,1320818,6,7,0,0,1.7543859649122806e-05,1.0000316632716604,203146,3752678,6630,1,6,0
snv_table,GCF_028199365.1,GCF_028395935.1,close_no_recombination,14,2030010,283889,1319312,3,7,0,0,1.056338028169014e-05,1.0000035225035138,202962,3748344,6630,1,6,0
snv_table,GCF_028199395.1,GCF_028199435.1,close_no_recombination,67,2048683,286475,1331460,11,45,0,0,3.832752613240418e-05,1.0000174535299764,204741,3782973,6666,0,44,1
snv_table,GCF_028199395.1,GCF_028200195.1,close_no_recombination,4,2048442,286453,1331305,3,1,0,0,1.0452961672473868e-05,1.0000244368186055,204705,3782556,6654,0,1,0
snv_table,GCF_028199395.1,GCF_028200215.1,close_no_recombination,29,2048490,286452,1331339,5,19,0,0,1.7421602787456446e-05,1.0000279278901876,204721,3782639,6657,0,19,0
snv_table,GCF_028199395.1,GCF_028200225.1,close_no_recombination,0,2048523,286457,1331359,0,0,0,0,0.0,1.0000104727760188,204721,3782699,6657,0,0,0
snv_table,GCF_028199395.1,GCF_028200255.1,close_no_recombination,0,2048523,286457,1331359,0,0,0,0,0.0,1.0000104727760188,204721,3782699,6657,0,0,0
snv_table,GCF_028199435.1,GCF_028200195.1,close_no_recombination,71,2048442,286453,1331305,14,46,0,0,4.878048780487805e-05,1.0000244368186055,204705,3782556,6654,0,45,1
snv_table,GCF_028199435.1,GCF_028200215.1,close_no_recombination,92,2048490,286452,1331339,16,60,0,0,5.5749128919860624e-05,1.0000279278901876,204721,3782639,6657,0,59,1
snv_table,GCF_028199435.1,GCF_028200225.1,close_no_recombination,67,2048523,286457,1331359,11,45,0,0,3.832752613240418e-05,1.0000104727760188,204721,3782699,6657,0,44,1
snv_table,GCF_028199435.1,GCF_028200255.1,close_no_recombination,67,2048523,286457,1331359,11,45,0,0,3.832752613240418e-05,1.0000104727760188,204721,3782699,6657,0,44,1
snv_table,GCF_028199485.1,GCF_028199655.1,close_no_recombination,9,2048106,286499,1331127,3,4,0,0,1.0452961672473868e-05,1.000003490413579,204686,3782077,6618,1,3,0
snv_table,GCF_028199485.1,GCF_028199715.1,close_no_recombination,6,2048217,286518,1331195,1,4,0,0,3.484320557491289e-06,1.0000069803642353,204694,3782273,6618,1,3,0
snv_table,GCF_028199485.1,GCF_028199775.1,close_no_recombination,16,2048217,286518,1331195,3,11,0,0,1.0452961672473868e-05,1.0000069803642353,204694,3782273,6618,1,10,0
snv_table,GCF_028199485.1,GCF_028199815.1,close_no_recombination,16,2048217,286518,1331195,4,10,0,0,1.3937282229965156e-05,1.0000069803642353,204694,3782273,6618,1,9,0
snv_table,GCF_028199485.1,GCF_028199885.1,close_no_recombination,16,2048217,286518,1331195,3,11,0,0,1.0452961672473868e-05,1.0000069803642353,204694,3782273,6618,1,10,0
snv_table,GCF_028199485.1,GCF_028200095.1,close_no_recombination,18,2047996,286486,1331049,4,12,0,0,1.3937282229965156e-05,1.0000139622878605,204677,3781855,6615,1,11,0
snv_table,GCF_028199485.1,GCF_028395745.1,close_no_recombination,2,2046514,286252,1330107,1,1,0,0,3.484320557491289e-06,1.0000279474029876,204574,3779132,6615,0,1,0
snv_table,GCF_028199485.1,GCF_028395765.1,close_no_recombination,7,2046814,286302,1330307,1,3,0,0,3.484320557491289e-06,1.0000279425222318,204575,3779737,6609,1,2,0
snv_table,GCF_028199485.1,GCF_028395835.1,close_no_recombination,13,2047203,286357,1330553,3,9,0,0,1.0452961672473868e-05,1.0000104764332634,204608,3780436,6615,1,8,0
snv_table,GCF_028199575.1,GCF_028199605.1,close_no_recombination,13,2046176,286241,1329884,5,6,0,0,1.7421602787456446e-05,1.0000314420366054,204439,3778556,6657,0,6,0
snv_table,GCF_028199575.1,GCF_028199755.1,close_no_recombination,9,2046111,286227,1329839,3,5,0,0,1.0452961672473868e-05,1.0000104811915018,204440,3778414,6663,0,5,0
snv_table,GCF_028199575.1,GCF_028200275.1,close_no_recombination,1,2045984,286212,1329756,1,0,0,0,3.484320557491289e-06,1.00002795130882,204426,3778188,6654,0,0,0
snv_table,GCF_028199575.1,GCF_028200355.1,close_no_recombination,1,2046127,286233,1329854,1,0,0,0,3.484320557491289e-06,1.0000244556008566,204432,3778476,6654,0,0,0
snv_table,GCF_028199575.1,GCF_028200765.1,close_no_recombination,17,2046164,286239,1329875,5,10,0,0,1.7421602787456446e-05,1.000003493584033,204436,3778526,6663,0,10,0
snv_table,GCF_028199575.1,GCF_028200975.1,close_no_recombination,13,2046006,286216,1329775,3,8,0,0,1.0452961672473868e-05,1.0000139754590938,204422,3778249,6654,0,8,0
snv_table,GCF_028199575.1,GCF_028394965.1,close_no_recombination,5,2045800,286178,1329637,3,1,0,0,1.0452961672473868e-05,1.000006988657409,204408,3777840,6663,0,1,0
snv_table,GCF_028199575.1,GCF_028394975.1,close_no_recombination,17,2045746,286178,1329602,3,10,0,0,1.0452961672473868e-05,1.000006988657409,204395,3777748,6663,0,10,0
snv_table,GCF_028199575.1,GCF_028395025.1,close_no_recombination,13,2046124,286231,1329847,4,7,0,0,1.3937282229965156e-05,1.0000314431350903,204437,3778441,6663,0,7,0
snv_table,GCF_028199575.1,GCF_028395045.1,close_no_recombination,5,2045800,286178,1329637,3,1,0,0,1.0452961672473868e-05,1.000006988657409,204408,3777840,6663,0,1,0
snv_table,GCF_028199595.1,GCF_028199655.1,close_no_recombination,3,2048115,286500,1331132,1,1,0,0,3.484320557491289e-06,1.0,204687,3782091,6618,0,1,0
snv_table,GCF_028199595.1,GCF_028199715.1,close_no_recombination,8,2048226,286519,1331200,3,3,0,0,1.0452961672473868e-05,1.0000034901699364,204695,3782287,6618,0,3,0
snv_table,GCF_028199595.1,GCF_028199775.1,close_no_recombination,18,2048217,286518,1331195,5,10,0,0,1.7421602787456446e-05,1.0000069803642353,204694,3782273,6618,0,10,0
snv_table,GCF_028199595.1,GCF_028199815.1,close_no_recombination,10,2048217,286518,1331195,2,7,0,0,6.968641114982578e-06,1.0000069803642353,204694,3782273,6618,0,7,0
snv_table,GCF_028199595.1,GCF_028199885.1,close_no_recombination,18,2048217,286518,1331195,5,10,0,0,1.7421602787456446e-05,1.0000069803642353,204694,3782273,6618,0,10,0
snv_table,GCF_028199595.1,GCF_028200095.1,close_no_recombination,20,2048005,286487,1331054,6,11,0,0,2.0905923344947736e-05,1.0000104716793432,204678,3781869,6615,0,11,0
snv_table,GCF_028199595.1,GCF_028395745.1,close_no_recombination,6,2046515,286253,1330107,3,2,0,0,1.0452961672473868e-05,1.0000244538921863,204574,3779132,6615,1,1,0
snv_table,GCF_028199595.1,GCF_028395765.1,close_no_recombination,9,2046815,286303,1330307,3,2,0,0,6.968641114982578e-06,1.0000244496215547,204575,3779737,6609,0,2,0
snv_table,GCF_028199595.1,GCF_028395835.1,close_no_recombination,15,2047204,286358,1330553,5,8,0,0,1.7421602787456446e-05,1.0000069842644521,204608,3780436,6615,0,8,0
snv_table,GCF_028199605.1,GCF_028199755.1,close_no_recombination,9,2046109,286222,1329839,2,6,0,0,6.968641114982578e-06,1.0000279503322596,204444,3778410,6663,0,6,0
snv_table,GCF_028199605.1,GCF_028200275.1,close_no_recombination,11,2045984,286212,1329756,3,6,0,0,1.0452961672473868e-05,1.00002795130882,204426,3778188,6654,0,6,0
snv_table,GCF_028199605.1,GCF_028200355.1,close_no_recombination,11,2046127,286233,1329854,3,6,0,0,1.0452961672473868e-05,1.0000244556008566,204432,3778476,6654,0,6,0
snv_table,GCF_028199605.1,GCF_028200765.1,close_no_recombination,13,2046156,286234,1329871,2,9,0,0,6.968641114982578e-06,1.0000209618703577,204440,3778516,6657,0,9,0
snv_table,GCF_028199605.1,GCF_028200975.1,close_no_recombination,11,2046067,286218,1329813,1,8,0,0,3.484320557491289e-06,1.000006987680719,204434,3778351,6654,0,8,0
snv_table,GCF_028199605.1,GCF_028394965.1,close_no_recombination,10,2045731,286171,1329595,2,5,0,0,6.968641114982578e-06,1.0000314497276104,204400,3777728,6657,0,5,0
snv_table,GCF_028199605.1,GCF_028394975.1,close_no_recombination,18,2045738,286173,1329598,4,10,0,0,1.3937282229965156e-05,1.0000244607283006,204399,3777738,6657,0,10,0
snv_table,GCF_028199605.1,GCF_028395025.1,close_no_recombination,10,2046116,286226,1329843,1,7,0,0,3.484320557491289e-06,1.0000139749708272,204441,3778431,6657,0,7,0
snv_table,GCF_028199605.1,GCF_028395045.1,close_no_recombination,10,2045731,286171,1329595,2,5,0,0,6.968641114982578e-06,1.0000314497276104,204400,3777728,6657,0,5,0
snv_table,GCF_028199655.1,GCF_028199775.1,close_no_recombination,17,2048106,286499,1331127,4,9,0,0,1.3937282229965156e-05,1.000003490413579,204686,3782077,6618,0,9,0
snv_table,GCF_028199655.1,GCF_028199815.1,close_no_recombination,9,2048106,286499,1331127,1,6,0,0,3.484320557491289e-06,1.000003490413579,204686,3782077,6618,0,6,0
snv_table,GCF_028199655.1,GCF_028199885.1,close_no_recombination,17,2048106,286499,1331127,4,9,0,0,1.3937282229965156e-05,1.000003490413579,204686,3782077,6618,0,9,0
snv_table,GCF_028199655.1,GCF_028200095.1,close_no_recombination,19,2047894,286468,1330986,5,10,0,0,1.7421602787456446e-05,1.0000069815825852,204670,3781673,6615,0,10,0
snv_table,GCF_028199655.1,GCF_028395765.1,close_no_recombination,6,2046815,286303,1330307,2,1,0,0,3.484320557491289e-06,1.0000244496215547,204575,3779737,6609,0,1,0
snv_table,GCF_028199655.1,GCF_028395835.1,close_no_recombination,14,2047204,286358,1330553,4,7,0,0,1.3937282229965156e-05,1.0000069842644521,204608,3780436,6615,0,7,0
snv_table,GCF_028199715.1,GCF_028199775.1,close_no_recombination,14,2048217,286518,1331195,2,9,0,0,6.968641114982578e-06,1.0000069803642353,204694,3782273,6618,0,9,0
snv_table,GCF_028199715.1,GCF_028199815.1,close_no_recombination,14,2048217,286518,1331195,3,8,0,0,1.0452961672473868e-05,1.0000069803642353,204694,3782273,6618,0,8,0
snv_table,GCF_028199715.1,GCF_028199885.1,close_no_recombination,14,2048217,286518,1331195,2,9,0,0,6.968641114982578e-06,1.0000069803642353,204694,3782273,6618,0,9,0
snv_table,GCF_028199715.1,GCF_028200095.1,close_no_recombination,16,2048005,286487,1331054,3,10,0,0,1.0452961672473868e-05,1.0000104716793432,204678,3781869,6615,0,10,0
snv_table,GCF_028199715.1,GCF_028395765.1,close_no_recombination,3,2046815,286303,1330307,0,1,0,0,0.0,1.0000244496215547,204575,3779737,6609,0,1,0
snv_table,GCF_028199715.1,GCF_028395835.1,close_no_recombination,11,2047204,286358,1330553,2,7,0,0,6.968641114982578e-06,1.0000069842644521,204608,3780436,6615,0,7,0
snv_table,GCF_028199725.1,GCF_028199785.1,close_no_recombination,2,2040814,285428,1326411,1,1,0,0,3.496503496503497e-06,1.0000070070210352,204012,3768615,6606,0,1,0
snv_table,GCF_028199725.1,GCF_028199835.1,close_no_recombination,7,2040814,285428,1326411,1,5,0,0,3.496503496503497e-06,1.0000070070210352,204012,3768615,6606,0,5,0
snv_table,GCF_028199725.1,GCF_028199855.1,close_no_recombination,8,2040686,285407,1326329,1,6,0,0,3.496503496503497e-06,1.0000105113049085,204002,3768379,6606,0,6,0
snv_table,GCF_028199725.1,GCF_028199875.1,close_no_recombination,3,2040814,285428,1326411,1,2,0,0,3.496503496503497e-06,1.0000070070210352,204012,3768615,6606,0,2,0
snv_table,GCF_028199725.1,GCF_028199915.1,close_no_recombination,7,2040814,285428,1326411,2,5,0,0,6.993006993006993e-06,1.0000070070210352,204012,3768615,6606,0,5,0
snv_table,GCF_028199725.1,GCF_028199925.1,close_no_recombination,7,2040814,285428,1326411,2,5,0,0,6.993006993006993e-06,1.0000070070210352,204012,3768615,6606,0,5,0
snv_table,GCF_028199725.1,GCF_028199955.1,close_no_recombination,4,2040365,285362,1326126,2,2,0,0,6.993006993006993e-06,1.0000280345666206,203975,3767797,6606,0,2,0
snv_table,GCF_028199725.1,GCF_028199975.1,close_no_recombination,7,2040730,285420,1326360,2,5,0,0,6.993006993006993e-06,1.0,204004,3768473,6603,0,5,0
snv_table,GCF_028199725.1,GCF_028199995.1,close_no_recombination,7,2040814,285428,1326411,2,5,0,0,6.993006993006993e-06,1.0000070070210352,204012,3768615,6606,0,5,0
snv_table,GCF_028199725.1,GCF_028200035.1,close_no_recombination,7,2040814,285428,1326411,2,5,0,0,6.993006993006993e-06,1.0000070070210352,204012,3768615,6606,0,5,0
snv_table,GCF_028199725.1,GCF_028200075.1,close_no_recombination,4,2040814,285428,1326411,2,2,0,0,6.993006993006993e-06,1.0000070070210352,204012,3768615,6606,0,2,0
snv_table,GCF_028199725.1,GCF_028200115.1,close_no_recombination,3,2036885,284881,1323836,1,2,0,0,3.5087719298245615e-06,1.000031592138472,203619,3761307,6582,0,2,0
snv_table,GCF_028199725.1,GCF_039734225.1,close_no_recombination,8,2040814,285428,1326411,2,4,0,0,6.993006993006993e-06,1.0000070070210352,204012,3768615,6606,0,4,0
snv_table,GCF_028199725.1,GCF_039760355.1,close_no_recombination,3,2037676,284963,1324376,0,3,0,0,0.0,1.0000245645925963,203719,3762809,6600,0,3,0
snv_table,GCF_028199725.1,GCF_039760375.1,close_no_recombination,11,2040814,285428,1326411,3,7,0,0,1.048951048951049e-05,1.0000070070210352,204012,3768615,6606,0,7,0
snv_table,GCF_028199725.1,GCF_039760395.1,close_no_recombination,12,2040814,285428,1326411,3,9,0,0,1.048951048951049e-05,1.0000070070210352,204012,3768615,6606,0,9,0
snv_table,GCF_028199725.1,GCF_039760415.1,close_no_recombination,5,2040814,285428,1326411,1,4,0,0,3.496503496503497e-06,1.0000070070210352,204012,3768615,6606,0,4,0
snv_table,GCF_028199725.1,GCF_039760475.1,close_no_recombination,9,2040191,285335,1326011,0,7,0,0,0.0,1.0000175232621304,203960,3767467,6606,2,5,0
snv_table,GCF_028199755.1,GCF_028200275.1,close_no_recombination,9,2045850,286191,1329669,4,4,0,0,1.3937282229965156e-05,1.0000314475297964,204419,3777934,6654,0,4,0
snv_table,GCF_028199755.1,GCF_028200355.1,close_no_recombination,10,2045993,286212,1329767,4,5,0,0,1.3937282229965156e-05,1.00002795130882,204425,3778222,6654,0,5,0
snv_table,GCF_028199755.1,GCF_028200765.1,close_no_recombination,15,2046101,286221,1329832,4,10,0,0,1.3937282229965156e-05,1.0000314442336515,204442,3778391,6663,0,10,0
snv_table,GCF_028199755.1,GCF_028200975.1,close_no_recombination,11,2045934,286197,1329727,2,8,0,0,6.968641114982578e-06,1.0000104822901708,204427,3778100,6654,0,8,0
snv_table,GCF_028199755.1,GCF_028394965.1,close_no_recombination,8,2045666,286157,1329550,2,4,0,0,6.968641114982578e-06,1.000010483755421,204401,3777586,6663,0,4,0
snv_table,GCF_028199755.1,GCF_028394975.1,close_no_recombination,15,2045674,286159,1329554,2,10,0,0,6.968641114982578e-06,1.0000034945607164,204400,3777599,6663,0,10,0
snv_table,GCF_028199755.1,GCF_028395025.1,close_no_recombination,11,2046052,286212,1329799,3,7,0,0,1.0452961672473868e-05,1.00002795130882,204442,3778292,6663,0,7,0
snv_table,GCF_028199755.1,GCF_028395045.1,close_no_recombination,8,2045666,286157,1329550,2,4,0,0,6.968641114982578e-06,1.000010483755421,204401,3777586,6663,0,4,0
snv_table,GCF_028199775.1,GCF_028199815.1,close_no_recombination,10,2048217,286518,1331195,3,5,0,0,1.0452961672473868e-05,1.0000069803642353,204694,3782273,6618,0,5,0
snv_table,GCF_028199775.1,GCF_028199885.1,close_no_recombination,0,2048217,286518,1331195,0,0,0,0,0.0,1.0000069803642353,204694,3782273,6618,0,0,0
snv_table,GCF_028199775.1,GCF_028200095.1,close_no_recombination,2,2047996,286486,1331049,1,1,0,0,3.484320557491289e-06,1.0000139622878605,204677,3781855,6615,0,1,0
snv_table,GCF_028199775.1,GCF_028395745.1,close_no_recombination,16,2046457,286250,1330068,4,10,0,0,1.3937282229965156e-05,1.0,204559,3779030,6615,1,9,0
snv_table,GCF_028199775.1,GCF_028395765.1,close_no_recombination,15,2046814,286302,1330307,2,8,0,0,6.968641114982578e-06,1.0000279425222318,204575,3779737,6609,0,8,0
snv_table,GCF_028199775.1,GCF_028395835.1,close_no_recombination,7,2047203,286357,1330553,2,4,0,0,6.968641114982578e-06,1.0000104764332634,204608,3780436,6615,0,4,0
snv_table,GCF_028199785.1,GCF_028199835.1,close_no_recombination,5,2041515,285528,1326864,0,4,0,0,0.0,1.0000070045669778,204058,3769928,6606,0,4,0
snv_table,GCF_028199785.1,GCF_028199855.1,close_no_recombination,6,2040686,285407,1326329,0,5,0,0,0.0,1.0000105113049085,204002,3768379,6606,0,5,0
snv_table,GCF_028199785.1,GCF_028199875.1,close_no_recombination,1,2041515,285528,1326864,0,1,0,0,0.0,1.0000070045669778,204058,3769928,6606,0,1,0
snv_table,GCF_028199785.1,GCF_028199915.1,close_no_recombination,5,2041515,285528,1326864,1,4,0,0,3.496503496503497e-06,1.0000070045669778,204058,3769928,6606,0,4,0
snv_table,GCF_028199785.1,GCF_028199925.1,close_no_recombination,5,2041515,285528,1326864,1,4,0,0,3.496503496503497e-06,1.0000070045669778,204058,3769928,6606,0,4,0
snv_table,GCF_028199785.1,GCF_028199955.1,close_no_recombination,2,2041066,285462,1326579,1,1,0,0,3.496503496503497e-06,1.0000280247458506,204021,3769110,6606,0,1,0
snv_table,GCF_028199785.1,GCF_028199975.1,close_no_recombination,5,2041431,285520,1326813,1,4,0,0,3.496503496503497e-06,1.0,204050,3769786,6603,0,4,0
snv_table,GCF_028199785.1,GCF_028199995.1,close_no_recombination,5,2040930,285444,1326482,1,4,0,0,3.496503496503497e-06,1.000021019884811,204019,3768821,6606,0,4,0
snv_table,GCF_028199785.1,GCF_028200075.1,close_no_recombination,2,2041515,285528,1326864,1,1,0,0,3.496503496503497e-06,1.0000070045669778,204058,3769928,6606,0,1,0
snv_table,GCF_028199785.1,GCF_028200115.1,close_no_recombination,1,2037586,284981,1324289,0,1,0,0,0.0,1.000031581052772,203665,3762620,6582,0,1,0
snv_table,GCF_028199785.1,GCF_039734225.1,close_no_recombination,6,2040814,285428,1326411,1,3,0,0,3.496503496503497e-06,1.0000070070210352,204012,3768615,6606,0,3,0
snv_table,GCF_028199785.1,GCF_039760355.1,close_no_recombination,3,2038377,285063,1324829,0,3,0,0,0.0,1.0000245559753458,203765,3764122,6600,0,3,0
snv_table,GCF_028199785.1,GCF_039760375.1,close_no_recombination,9,2041515,285528,1326864,2,6,0,0,6.993006993006993e-06,1.0000070045669778,204058,3769928,6606,0,6,0
snv_table,GCF_028199785.1,GCF_039760395.1,close_no_recombination,10,2041515,285528,1326864,2,8,0,0,6.993006993006993e-06,1.0000070045669778,204058,3769928,6606,0,8,0
snv_table,GCF_028199785.1,GCF_039760415.1,close_no_recombination,3,2041515,285528,1326864,0,3,0,0,0.0,1.0000070045669778,204058,3769928,6606,0,3,0
snv_table,GCF_028199785.1,GCF_039760475.1,close_no_recombination,9,2040746,285414,1326369,0,7,0,0,0.0,1.000021022094221,203995,3768506,6606,2,5,0
snv_table,GCF_028199815.1,GCF_028199885.1,close_no_recombination,10,2048217,286518,1331195,3,5,0,0,1.0452961672473868e-05,1.0000069803642353,204694,3782273,6618,0,5,0
snv_table,GCF_028199815.1,GCF_028200095.1,close_no_recombination,10,2047996,286486,1331049,4,4,0,0,1.3937282229965156e-05,1.0000139622878605,204677,3781855,6615,0,4,0
snv_table,GCF_028199815.1,GCF_028395765.1,close_no_recombination,14,2046814,286302,1330307,3,6,0,0,6.968641114982578e-06,1.0000279425222318,204575,3779737,6609,0,6,0
snv_table,GCF_028199815.1,GCF_028395835.1,close_no_recombination,6,2047203,286357,1330553,3,2,0,0,1.0452961672473868e-05,1.0000104764332634,204608,3780436,6615,0,2,0
snv_table,GCF_028199835.1,GCF_028199855.1,close_no_recombination,3,2040717,285411,1326348,0,1,0,0,0.0,1.0000315334727814,204004,3768431,6609,0,1,0
snv_table,GCF_028199835.1,GCF_028199875.1,close_no_recombination,4,2041546,285532,1326883,0,3,0,0,0.0,1.0000280178754044,204060,3769980,6609,0,3,0
