species_name,sample 1,sample 2,pair_class,core_diff,core_len,core_len_4D,core_len_1D,core_diff_4D,core_diff_1D,event_count,dedup_event_count,clonal_divergence,clonal_fraction,recomb_len_4D,recomb_len_1D,recomb_diff_4D,recomb_diff_1D,clonal_len_4D,clonal_len_1D,clonal_diff_4D,clonal_diff_1D,clonal_n,clonal_m,clonal_nn,recomb_n,recomb_m,recomb_nn,clonal_mut_n,clonal_mut_m,clonal_mut_nn,recomb_mut_n,recomb_mut_m,recomb_mut_nn
snv_table,GCF_015555645.1,GCF_019041535.1,close_recombination,3639,2033843,284406,1321812,1432,820,19,19,8.994708994708995e-05,0.66598454322342,95000,439934,1412,740,189406,881878,20,80,135882,2505291,4461,67519,1250081,2202,2,78,0,5,735,0
snv_table,GCF_015555645.1,GCF_020560185.1,close_recombination,404,2045338,285969,1329246,126,139,2,2,5.673758865248227e-05,0.9835331801698786,4710,21834,110,75,281259,1307412,16,64,201105,3714501,6630,3340,62036,126,1,63,0,1,74,0
snv_table,GCF_015555645.1,GCF_024461205.1,close_recombination,2593,2039783,285222,1325649,976,638,20,20,0.000167487684729,0.7108848546044835,82470,379284,942,530,202752,946365,34,108,146205,2688018,4872,57704,1078315,1833,2,106,0,2,528,0
snv_table,GCF_015555645.1,GCF_024461385.1,close_recombination,2290,2039902,285240,1325731,867,557,17,17,0.0001770334928229,0.7297714205581265,77080,355059,830,444,208160,970672,37,113,149718,2757303,4995,54203,1009261,1713,1,112,0,0,444,0
snv_table,GCF_015555645.1,GCF_039760295.1,close_recombination,2953,2043102,285642,1327806,1121,699,18,18,0.0001836734693877,0.683512928770979,90410,417924,1083,586,195232,909882,38,113,140466,2584440,4740,63788,1188010,1974,4,109,0,1,585,0
snv_table,GCF_015555645.1,GCF_039760315.1,close_recombination,2957,2043090,285640,1327801,1121,701,18,18,0.0001692307692307,0.6828875507631984,90580,418560,1083,587,195060,909241,38,114,140391,2582595,4737,63861,1189842,1977,4,110,0,1,586,0
snv_table,GCF_015555645.1,GCF_039760335.1,close_recombination,2966,2043613,285740,1328143,1122,712,18,18,0.000188775510204,0.6845383915447609,90140,416475,1083,594,195600,911668,39,118,140740,2589506,4758,63533,1183936,1956,3,115,0,2,592,0
snv_table,GCF_015555645.1,GCF_040095755.1,close_recombination,2891,2039289,285117,1325311,1049,686,10,10,6.694560669456067e-05,0.8373404602321153,46380,213313,1033,622,238737,1111998,16,64,171731,3158572,5691,32092,606830,1017,2,62,0,4,618,0
snv_table,GCF_015555645.1,GCF_040097405.1,close_recombination,2995,2023997,283037,1315254,1084,746,14,14,8.119658119658119e-05,0.8264997155848882,49110,225592,1065,666,233927,1089662,19,80,168236,3095134,5616,34037,641674,1065,1,79,0,4,662,0
snv_table,GCF_015555645.1,GCF_040098345.1,close_recombination,3740,2039184,285157,1325266,1461,728,19,19,0.0001379310344827,0.7090479981203337,82970,381760,1433,611,202187,943506,28,117,145782,2679861,4875,58079,1085368,1833,1,116,0,1,610,0
snv_table,GCF_015557505.1,GCF_047309505.1,close_recombination,2023,2019604,282467,1312731,767,463,33,33,0.0001574074074074,0.7680543213897553,65520,301690,730,359,216947,1011041,37,104,156503,2871583,5037,45439,858191,1440,3,100,1,0,359,0
snv_table,GCF_015557505.1,GCF_964240005.1,close_recombination,578,2026120,283325,1316960,207,124,2,2,8.270676691729324e-05,0.9369804994264537,17860,82311,184,98,265465,1234649,23,26,190099,3507743,6105,12460,234047,426,0,26,0,1,97,0
snv_table,GCF_015559725.1,GCF_028200905.1,close_recombination,708,2044262,285971,1328701,260,158,12,12,0.0001136363636363,0.9247441174105067,21530,98195,227,102,264441,1230506,33,56,189507,3495873,6138,14694,279360,531,1,55,0,0,102,0
snv_table,GCF_015559725.1,GCF_028201235.1,close_recombination,27,2049181,286565,1331801,8,14,1,1,0.0,0.9995637987891054,130,513,8,12,286435,1331288,0,2,204704,3782449,6711,66,1473,0,0,2,0,0,12,0
snv_table,GCF_015559725.1,GCF_039760255.1,close_recombination,69,2030813,284162,1319938,19,28,1,1,3.508771929824561e-05,0.9995706674361807,130,516,8,12,284032,1319422,11,16,202743,3748902,6621,68,1480,0,0,16,0,0,12,0
snv_table,GCF_015559725.1,GCF_040928345.1,close_recombination,949,2041271,285508,1326644,389,203,14,14,7.142857142857143e-05,0.9287655687406308,20340,92057,370,143,265168,1234587,19,60,190253,3507271,6237,13622,262126,423,0,60,0,2,141,0
snv_table,GCF_015559725.1,GCF_040928365.1,close_recombination,1123,2042937,285738,1327734,460,243,17,17,6.367041198501872e-05,0.9322876201275294,19350,87799,442,192,266388,1239935,18,51,191028,3522507,6270,13054,249941,402,0,51,0,4,188,0
snv_table,GCF_015561035.1,GCF_019129355.1,close_recombination,436,2022283,282829,1314251,142,124,3,3,5.5762081784386615e-05,0.9491600932011922,14380,67302,125,78,268449,1246949,17,46,191957,3542587,6303,10155,191427,324,3,43,0,0,78,0
snv_table,GCF_015561035.1,GCF_021406445.1,close_recombination,562,2018062,282230,1311499,185,156,4,4,4.460966542750929e-05,0.9521312404776247,13510,62565,173,97,268720,1248934,12,59,192395,3548131,6276,9308,178060,327,5,54,0,0,97,0
snv_table,GCF_015561035.1,GCF_028199555.1,close_recombination,522,2022537,282853,1314413,184,158,5,5,5.147058823529412e-05,0.9629029920135194,10493,49235,166,98,272360,1265178,18,60,194665,3594506,6363,7482,139965,258,2,58,0,1,97,0
snv_table,GCF_015561035.1,GCF_047307865.1,close_recombination,682,2022504,282860,1314389,226,216,7,7,6.741573033707865e-05,0.94682881991091,15040,69909,205,128,267820,1244480,21,88,191612,3535582,6246,10520,198826,381,2,86,0,2,126,0
snv_table,GCF_016766915.1,GCF_048453055.1,close_recombination,5334,2055497,287345,1335859,2076,928,4,4,0.0,0.8916807322208495,31130,145407,2076,918,256215,1190452,0,10,183455,3381775,6126,22008,413535,678,0,10,0,0,917,1
snv_table,GCF_018289355.1,GCF_028200935.1,close_recombination,287,2041139,285459,1326563,101,87,3,3,4.332129963898917e-05,0.9690358335172476,8840,41321,89,53,276619,1285242,12,34,197523,3651708,6495,6507,117294,162,2,32,0,0,53,0
snv_table,GCF_018289355.1,GCF_028201045.1,close_recombination,298,2041398,285497,1326734,106,92,4,4,4.332129963898917e-05,0.968661667197904,8950,41895,94,56,276547,1284839,12,36,197448,3650580,6489,6597,118920,168,2,34,0,0,56,0
snv_table,GCF_018289355.1,GCF_028201315.1,close_recombination,329,2041395,285498,1326732,111,103,2,2,8e-05,0.9631240849322937,10530,49356,89,56,274968,1277376,22,47,196278,3629388,6462,7754,140128,186,0,47,0,1,55,0
snv_table,GCF_018289355.1,GCF_028395165.1,close_recombination,553,2038981,285144,1325166,191,160,4,4,6.367041198501872e-05,0.9350714025194288,18520,85376,174,125,266624,1239790,17,35,190992,3522156,6222,12849,242883,396,2,33,0,0,125,0
snv_table,GCF_018289355.1,GCF_028395175.1,close_recombination,540,2040956,285433,1326447,185,159,4,4,4.868913857677903e-05,0.9351056114744967,18530,85435,172,124,266903,1241012,13,35,191163,3525630,6243,12859,243050,396,2,33,0,0,124,0
snv_table,GCF_018289355.1,GCF_028395205.1,close_recombination,551,2040682,285395,1326273,189,159,4,4,5.99250936329588e-05,0.9350899630336902,18530,85440,173,124,266865,1240833,16,35,191132,3525130,6237,12861,243063,396,2,33,0,0,124,0
snv_table,GCF_018289355.1,GCF_028395215.1,close_recombination,286,2040839,285413,1326367,103,83,3,3,5.054151624548737e-05,0.9690518651918448,8840,41321,89,53,276573,1285046,14,30,197492,3651151,6495,6507,117294,162,2,28,0,0,53,0
snv_table,GCF_018289355.1,GCF_028395235.1,close_recombination,318,2040226,285321,1325969,110,95,3,3,6.498194945848375e-05,0.9690488958050757,8840,41319,89,53,276481,1284650,21,42,197441,3650026,6483,6507,117288,162,1,41,0,0,53,0
snv_table,GCF_018289355.1,GCF_028395285.1,close_recombination,289,2041347,285488,1326699,101,89,3,3,4.332129963898917e-05,0.9690424816454632,8840,41321,89,53,276648,1285378,12,36,197538,3652101,6495,6507,117294,162,2,34,0,0,53,0
snv_table,GCF_019041415.1,GCF_019041655.1,close_recombination,15,2050103,286590,1332366,4,7,1,1,0.0,0.9995114972608954,140,578,4,0,286450,1331788,0,7,204884,3783748,6732,76,1658,0,0,7,0,0,0,0
snv_table,GCF_019041435.1,GCF_019041605.1,close_recombination,13,2050289,286609,1332479,3,7,1,1,0.0,0.9995499094585306,130,528,3,1,286479,1331951,0,6,204912,3784209,6732,69,1515,0,0,6,0,0,1,0
snv_table,GCF_019041435.1,GCF_019041655.1,close_recombination,18,2050103,286590,1332366,3,11,1,1,0.0,0.9995114972608954,140,578,3,1,286450,1331788,0,10,204884,3783748,6732,76,1658,0,0,10,0,0,1,0
snv_table,GCF_019041535.1,GCF_020560185.1,close_recombination,3406,2035278,284602,1322750,1346,755,21,21,9.947643979057593e-05,0.6691449814126395,94170,436871,1327,669,190432,885879,19,86,136286,2516863,4488,67246,1241183,2184,1,85,0,4,665,0
snv_table,GCF_019041535.1,GCF_028396205.1,close_recombination,3641,2033873,284406,1321834,1432,822,19,19,8.994708994708995e-05,0.6660197042256493,94990,439925,1412,742,189416,881909,20,80,135885,2505375,4467,67520,1250056,2199,2,78,0,5,737,0
snv_table,GCF_019041535.1,GCF_028396285.1,close_recombination,3639,2033843,284406,1321812,1432,820,19,19,8.994708994708995e-05,0.66598454322342,95000,439934,1412,740,189406,881878,20,80,135882,2505291,4461,67519,1250081,2202,2,78,0,5,735,0
snv_table,GCF_019041535.1,GCF_040095755.1,close_recombination,5128,2029171,283734,1318781,1927,1151,25,25,7.954545454545455e-05,0.6168453551565903,108720,502812,1913,1056,175014,815969,14,95,125902,2317910,4095,77008,1428893,2535,2,93,0,5,1051,0
snv_table,GCF_019041605.1,GCF_019041655.1,close_recombination,13,2050103,286590,1332366,2,8,1,1,0.0,0.9999302138944136,20,80,2,0,286570,1332286,0,8,204950,3785176,6732,10,230,0,0,8,0,0,0,0
snv_table,GCF_019041655.1,GCF_019041715.1,close_recombination,18,2050103,286590,1332366,4,9,1,1,0.0,0.9995114972608954,140,578,4,1,286450,1331788,0,8,204884,3783748,6732,76,1658,0,0,8,0,0,1,0
snv_table,GCF_019041655.1,GCF_019041765.1,close_recombination,21,2050103,286590,1332366,4,11,1,1,0.0,0.9995114972608954,140,578,4,1,286450,1331788,0,10,204884,3783748,6732,76,1658,0,0,10,0,0,1,0
snv_table,GCF_019041655.1,GCF_019041855.1,close_recombination,21,2050042,286581,1332324,4,13,1,1,0.0,0.9995428866533371,140,576,4,1,286441,1331748,0,12,204879,3783633,6732,75,1653,0,0,12,0,0,1,0
snv_table,GCF_019042015.1,GCF_021410705.1,close_recombination,1992,2022457,282789,1314379,745,469,6,6,0.0001031390134529,0.7860631071222713,60500,281833,721,392,222289,1032546,24,77,159243,2933298,5097,42815,801211,1473,3,74,0,4,388,0
snv_table,GCF_019042015.1,GCF_040928465.1,close_recombination,1733,2008640,280929,1305284,633,459,5,5,8.888888888888889e-05,0.799597051212228,56300,260674,612,373,224629,1044610,21,86,161130,2967525,5175,39442,741227,1353,4,82,0,1,372,0
snv_table,GCF_019042015.1,GCF_040928505.1,close_recombination,1746,1998456,279667,1298692,634,467,5,5,0.000125,0.7993077481433276,56130,259757,605,364,223537,1038935,29,103,160127,2951536,5142,39296,738628,1347,5,98,0,2,362,0
snv_table,GCF_019042015.1,GCF_047307425.1,close_recombination,2088,2026080,283352,1316741,773,488,9,9,9.734513274336283e-05,0.7958652135859284,57850,271545,749,404,225502,1045196,24,84,160437,2969973,5178,41973,771267,1395,4,80,0,2,402,0
snv_table,GCF_019042015.1,GCF_047310325.1,close_recombination,1916,2026606,283412,1317066,698,502,17,17,0.0001351351351351,0.7848291533174319,60990,281481,664,384,222422,1035585,34,118,159808,2941844,5103,42663,800316,1464,7,111,0,1,383,0
snv_table,GCF_019127815.1,GCF_021410225.1,close_recombination,1604,2047156,286208,1330431,588,389,26,26,7.488986784140969e-05,0.7927800760286225,59310,270995,571,326,226898,1059436,17,63,163740,3009231,5337,40869,770772,1344,2,61,0,1,325,0
snv_table,GCF_019127895.1,GCF_021410225.1,close_recombination,1601,2047095,286201,1330392,587,388,26,26,7.456140350877193e-05,0.7932886328140013,59170,270561,570,324,227031,1059831,17,64,163784,3010354,5355,40818,769539,1326,1,63,0,1,323,0
snv_table,GCF_019128075.1,GCF_019128215.1,close_recombination,4003,2046268,286202,1329949,1617,664,4,4,7.518796992481203e-06,0.9282953997526223,20530,93933,1615,651,265672,1236016,2,13,190083,3511761,6204,14376,267033,390,0,13,0,0,651,0
snv_table,GCF_019128075.1,GCF_019128325.1,close_recombination,4012,2046995,286309,1330415,1620,669,4,4,1.1278195488721805e-05,0.9282628209382171,20540,93951,1617,651,265769,1236464,3,18,190150,3513035,6207,14373,267093,387,1,17,0,0,651,0
snv_table,GCF_019128075.1,GCF_019128615.1,close_recombination,4009,2046196,286195,1329901,1617,669,3,3,1.8796992481203007e-05,0.9283530460001048,20510,93837,1612,650,265685,1236064,5,19,190094,3511891,6207,14359,266765,387,1,18,0,0,650,0
snv_table,GCF_019128075.1,GCF_019128655.1,close_recombination,3995,2045345,286077,1329342,1613,661,3,3,7.518796992481203e-06,0.9283165022004565,20510,93837,1611,650,265567,1235505,2,11,190012,3510299,6204,14359,266765,387,0,11,0,0,650,0
snv_table,GCF_019128075.1,GCF_019128665.1,close_recombination,4005,2047003,286309,1330420,1618,664,4,4,7.518796992481203e-06,0.9282628209382171,20540,93956,1616,651,265769,1236464,2,13,190150,3513035,6207,14374,267107,387,0,13,0,0,651,0
snv_table,GCF_019128075.1,GCF_019128745.1,close_recombination,3999,2045353,286077,1329347,1615,662,3,3,1.1278195488721805e-05,0.9283165022004565,20510,93842,1611,650,265567,1235505,4,12,190012,3510299,6204,14360,266779,387,0,12,0,0,650,0
snv_table,GCF_019128075.1,GCF_019128755.1,close_recombination,4003,2046088,286184,1329818,1619,662,4,4,7.518796992481203e-06,0.9282839012663182,20530,93918,1617,651,265654,1235900,2,11,190069,3511427,6204,14368,266999,387,0,11,0,0,651,0
snv_table,GCF_019128075.1,GCF_019128815.1,close_recombination,3997,2045353,286077,1329347,1614,661,3,3,7.518796992481203e-06,0.9283165022004565,20510,93842,1612,650,265567,1235505,2,11,190012,3510299,6204,14360,266779,387,0,11,0,0,650,0
snv_table,GCF_019128075.1,GCF_021410585.1,close_recombination,4194,2046810,286285,1330294,1692,723,7,7,1.1363636363636365e-05,0.9199573851232163,22920,105143,1689,676,263365,1225151,3,47,188410,3480875,6168,16094,298915,420,1,46,0,0,676,0
snv_table,GCF_019128075.1,GCF_040911985.1,close_recombination,4046,2044581,285971,1328857,1622,692,5,5,1.1278195488721805e-05,0.9281360697413374,20560,94047,1619,650,265411,1234810,3,42,189905,3508333,6192,14390,267361,390,1,41,0,0,650,0
snv_table,GCF_019128215.1,GCF_019128415.1,close_recombination,4002,2046877,286284,1330340,1616,664,4,4,3.7593984962406014e-06,0.9283089519498121,20530,93933,1615,651,265754,1236407,1,13,190159,3512858,6204,14376,267033,390,0,13,0,0,651,0
snv_table,GCF_019128215.1,GCF_021410585.1,close_recombination,210,2047504,286357,1330748,78,74,3,3,1.7605633802816902e-05,0.9916991727109866,2380,11170,71,27,283977,1319578,7,47,202903,3749216,6615,1714,31763,33,1,46,0,0,27,0
snv_table,GCF_019128325.1,GCF_019128415.1,close_recombination,4004,2046869,286284,1330335,1614,668,3,3,7.518796992481203e-06,0.9283788126475807,20510,93837,1612,650,265774,1236498,2,18,190175,3513112,6207,14359,266765,387,1,17,0,0,650,0
snv_table,GCF_019128325.1,GCF_019128615.1,close_recombination,4,2047653,286377,1330846,2,1,1,1,0.0,0.999940637690876,20,91,2,1,286357,1330755,0,0,204615,3780999,6651,16,254,3,0,0,0,0,1,0
snv_table,GCF_019128325.1,GCF_021410585.1,close_recombination,194,2048232,286464,1331215,74,64,3,3,1.0526315789473684e-05,0.9917127457551386,2380,11170,71,26,284084,1320045,3,38,202967,3750553,6615,1714,31763,33,0,38,0,0,26,0
snv_table,GCF_019128325.1,GCF_047307725.1,close_recombination,2841,2046021,286166,1329786,1064,695,39,39,0.000130890052356,0.668003885856461,95006,437099,1036,581,191160,892687,28,114,138353,2535220,4488,66102,1243065,2130,1,113,0,1,580,0
snv_table,GCF_019128415.1,GCF_019128615.1,close_recombination,4008,2046805,286277,1330292,1616,669,4,4,7.518796992481203e-06,0.9282967196107267,20530,93928,1614,651,265747,1236364,2,18,190154,3512734,6204,14375,267019,390,1,17,0,0,651,0
snv_table,GCF_019128415.1,GCF_019128655.1,close_recombination,3994,2045954,286159,1329733,1612,661,3,3,3.7593984962406014e-06,0.928330054270528,20510,93837,1611,650,265649,1235896,1,11,190088,3511396,6204,14359,266765,387,0,11,0,0,650,0
snv_table,GCF_019128415.1,GCF_019128665.1,close_recombination,3995,2047144,286320,1330512,1612,662,3,3,3.7593984962406014e-06,0.9283668622520257,20510,93842,1611,650,265810,1236670,1,12,190194,3513609,6207,14360,266779,387,0,12,0,0,650,0
snv_table,GCF_019128415.1,GCF_019128745.1,close_recombination,3998,2045962,286159,1329738,1614,662,3,3,7.518796992481203e-06,0.928330054270528,20510,93842,1611,650,265649,1235896,3,12,190088,3511396,6204,14360,266779,387,0,12,0,0,650,0
snv_table,GCF_019128415.1,GCF_019128755.1,close_recombination,3995,2046229,286195,1329910,1613,661,3,3,3.7593984962406014e-06,0.9283530460001048,20510,93842,1612,650,265685,1236068,1,11,190107,3511893,6204,14360,266779,387,0,11,0,0,650,0
snv_table,GCF_019128415.1,GCF_019128815.1,close_recombination,3996,2045962,286159,1329738,1613,661,3,3,3.7593984962406014e-06,0.928330054270528,20510,93842,1612,650,265649,1235896,1,11,190088,3511396,6204,14360,266779,387,0,11,0,0,650,0
snv_table,GCF_019128415.1,GCF_021410585.1,close_recombination,4186,2046657,286257,1330195,1686,722,6,6,7.575757575757576e-06,0.9200473700206457,22890,105012,1684,675,263367,1225183,2,47,188441,3480940,6168,16074,298542,420,1,46,0,0,675,0
snv_table,GCF_019128415.1,GCF_040911985.1,close_recombination,4038,2044713,285980,1328943,1616,691,4,4,7.518796992481203e-06,0.9282117630603539,20530,93933,1614,649,265450,1235010,2,42,189949,3508889,6192,14376,267033,390,1,41,0,0,649,0
snv_table,GCF_019128615.1,GCF_021410585.1,close_recombination,198,2047433,286350,1330701,76,65,3,3,1.4084507042253522e-05,0.9916884931028461,2380,11170,71,26,283970,1319531,5,39,202897,3749081,6615,1714,31763,33,0,39,0,0,26,0
snv_table,GCF_019128655.1,GCF_021410585.1,close_recombination,202,2046581,286232,1330141,74,71,3,3,1.056338028169014e-05,0.9917479527096901,2370,11147,71,28,283862,1318994,3,43,202823,3747547,6612,1706,31702,33,1,42,0,0,28,0
snv_table,GCF_019128665.1,GCF_021410585.1,close_recombination,205,2048238,286464,1331219,74,73,3,3,1.0526315789473684e-05,0.9917127457551386,2380,11170,71,27,284084,1320049,3,46,202968,3750564,6615,1714,31763,33,1,45,0,0,27,0
snv_table,GCF_019128665.1,GCF_047307725.1,close_recombination,2850,2046294,286202,1329962,1064,703,39,39,0.000130890052356,0.667640337943131,95122,437668,1036,588,191080,892294,28,115,138272,2534119,4491,66203,1244674,2127,2,113,0,1,587,0
snv_table,GCF_019128745.1,GCF_021410585.1,close_recombination,206,2046589,286232,1330146,76,72,3,3,1.7605633802816902e-05,0.9917479527096901,2370,11147,71,28,283862,1318999,5,44,202824,3747561,6612,1706,31702,33,1,43,0,0,28,0
snv_table,GCF_019128755.1,GCF_021410585.1,close_recombination,201,2047324,286339,1330617,73,71,3,3,7.042253521126761e-06,0.9917265898113774,2370,11147,71,28,283969,1319470,2,43,202889,3748909,6612,1706,31702,33,1,42,0,0,28,0
snv_table,GCF_019128815.1,GCF_021410585.1,close_recombination,202,2046589,286232,1330146,73,71,3,3,7.042253521126761e-06,0.9917479527096901,2370,11147,71,28,283862,1318999,2,43,202824,3747561,6612,1706,31702,33,1,42,0,0,28,0
snv_table,GCF_019129355.1,GCF_021406445.1,close_recombination,411,2018429,282288,1311724,130,123,3,3,5.166051660516605e-05,0.9571784843847418,12090,54820,116,61,270198,1256904,14,62,193471,3570866,6375,8254,155963,243,4,58,0,0,61,0
snv_table,GCF_019129355.1,GCF_028199555.1,close_recombination,412,2022421,282845,1314330,143,125,5,5,5.147058823529412e-05,0.9617988651027948,10805,49252,126,66,272040,1265078,17,59,194542,3594263,6429,7582,139976,198,1,58,0,1,65,0
snv_table,GCF_019129355.1,GCF_047307865.1,close_recombination,596,2022155,282811,1314157,196,186,8,8,7.142857142857143e-05,0.9432801411543398,16041,73271,174,98,266770,1240886,22,88,190944,3525417,6297,11147,208330,336,1,87,0,2,96,0
snv_table,GCF_019129475.1,GCF_019129775.1,close_recombination,6,2023687,282884,1314972,2,4,1,1,0.0,0.9998091090340917,60,205,2,0,282824,1314767,0,4,202090,3735593,6618,28,587,0,0,4,0,0,0,0
snv_table,GCF_019129485.1,GCF_019129775.1,close_recombination,5,2023695,282884,1314977,2,3,1,1,0.0,0.9998091090340917,60,205,2,0,282824,1314772,0,3,202091,3735607,6618,28,587,0,0,3,0,0,0,0
snv_table,GCF_019129515.1,GCF_019129775.1,close_recombination,3,2023708,282884,1314986,2,0,1,1,0.0,0.9998091090340917,60,205,2,0,282824,1314781,0,0,202092,3735633,6618,28,587,0,0,0,0,0,0,0
snv_table,GCF_019129575.1,GCF_019129775.1,close_recombination,2,2023700,282884,1314981,2,0,1,1,0.0,0.9998091090340917,60,205,2,0,282824,1314776,0,0,202091,3735619,6618,28,587,0,0,0,0,0,0,0
snv_table,GCF_019129675.1,GCF_019129775.1,close_recombination,5,2023708,282884,1314986,2,2,1,1,0.0,0.9998091090340917,60,205,2,0,282824,1314781,0,2,202092,3735633,6618,28,587,0,0,2,0,0,0,0
snv_table,GCF_020091465.1,GCF_040094775.1,close_recombination,3001,2041873,285571,1327096,1122,731,30,30,0.0001458333333333,0.6765392844511523,92380,426149,1085,615,193191,900947,37,116,139086,2559120,4635,65036,1211434,1977,1,115,0,3,612,0
snv_table,GCF_020538405.1,GCF_024758205.1,close_recombination,1640,2017816,282156,1311288,594,387,20,20,7.894736842105263e-05,0.8073902380243553,54350,247286,575,337,227806,1064002,19,50,164703,3021918,5385,36947,703678,1233,0,50,0,0,336,1
snv_table,GCF_020538405.1,GCF_028199455.1,close_recombination,1596,2020548,282581,1313092,589,359,25,25,5.531914893617021e-05,0.8313722437106529,47660,216200,575,306,234921,1096892,14,53,169786,3115355,5535,32162,615385,1053,0,53,0,4,302,0
snv_table,GCF_020538405.1,GCF_028200305.1,close_recombination,1589,2020533,282579,1313082,584,359,25,25,4.2553191489361704e-05,0.8313427395524792,47660,216255,574,306,234919,1096827,10,53,169768,3115181,5532,32179,615530,1056,0,53,0,4,302,0
snv_table,GCF_020538405.1,GCF_028200405.1,close_recombination,1526,2020855,282648,1313264,568,343,24,24,5.508474576271186e-05,0.8330149160793637,47200,214150,553,288,235448,1099114,15,55,170099,3121705,5538,31854,609540,1056,1,54,0,2,286,0
snv_table,GCF_020538405.1,GCF_964084965.1,close_recombination,1047,2022574,282864,1314391,387,247,14,14,7.480314960629921e-05,0.8984883194750835,28720,129696,365,203,254144,1184695,22,44,182900,3365209,5976,19231,369215,642,0,44,0,0,203,0
snv_table,GCF_020558905.1,GCF_020559185.1,close_recombination,150,2039839,285250,1325706,62,22,1,1,3.5087719298245615e-06,0.9980368098159509,560,2687,61,18,284690,1323019,1,4,203479,3758972,6606,370,7691,0,0,4,0,0,18,0
snv_table,GCF_020558905.1,GCF_024463175.1,close_recombination,11,2039986,285267,1325803,6,3,1,1,3.496503496503497e-06,0.9997651323146386,70,299,5,1,285197,1325504,1,2,203840,3766063,6609,29,868,0,0,2,0,0,1,0
snv_table,GCF_020558905.1,GCF_036419465.1,close_recombination,10,2039913,285256,1325754,5,3,1,1,0.0,0.9997686288807247,70,317,5,0,285186,1325437,0,3,203834,3765874,6603,33,912,6,0,3,0,0,0,0
snv_table,GCF_020559185.1,GCF_024463175.1,close_recombination,159,2039839,285250,1325706,66,25,2,2,0.0,0.9977914110429448,630,2997,66,19,284620,1322709,0,6,203449,3758072,6606,400,8591,0,0,6,0,0,19,0
snv_table,GCF_020559185.1,GCF_029076805.1,close_recombination,151,2039839,285250,1325706,62,22,1,1,3.5087719298245615e-06,0.9980368098159509,560,2687,61,18,284690,1323019,1,4,203479,3758972,6606,370,7691,0,0,4,0,0,18,0
snv_table,GCF_020559185.1,GCF_036419465.1,close_recombination,160,2039766,285239,1325657,67,25,2,2,3.5087719298245615e-06,0.9977948317025371,630,2995,66,19,284609,1322662,1,6,203446,3757934,6606,401,8584,0,0,6,0,0,19,0
snv_table,GCF_020560185.1,GCF_024461205.1,close_recombination,2509,2044897,285905,1328975,950,615,20,20,0.0001791044776119,0.7028208670712299,84970,391650,914,494,200935,937325,36,121,144710,2662456,4809,59670,1113384,1896,1,120,0,1,493,0
snv_table,GCF_020560185.1,GCF_024461385.1,close_recombination,2623,2043874,285769,1328310,986,647,18,18,0.0001764705882352,0.7143182080631559,81640,376719,947,522,204129,951591,39,125,146743,2703131,4899,57519,1070823,1815,0,125,0,1,521,0
snv_table,GCF_020560185.1,GCF_028396205.1,close_recombination,404,2045073,285928,1329078,125,140,2,2,5.319148936170213e-05,0.9835343163313841,4710,21834,110,75,281218,1307244,15,65,201089,3714010,6633,3340,62036,126,1,64,0,1,74,0
snv_table,GCF_020560185.1,GCF_028396285.1,close_recombination,404,2045338,285969,1329246,126,139,2,2,5.673758865248227e-05,0.9835331801698786,4710,21834,110,75,281259,1307412,16,64,201105,3714501,6630,3340,62036,126,1,63,0,1,74,0
snv_table,GCF_020560185.1,GCF_039760315.1,close_recombination,3291,2047071,286167,1330386,1243,792,20,20,0.0001684210526315,0.6642974207368425,96070,444301,1206,672,190097,886085,37,120,136789,2516870,4596,67804,1262963,2136,3,117,0,2,670,0
snv_table,GCF_020560185.1,GCF_040095755.1,close_recombination,2835,2044406,285798,1328639,1036,667,11,11,6.751054852320675e-05,0.8285572327308098,49000,226378,1020,593,236798,1102261,16,74,170057,3131110,5616,34238,643798,1098,1,73,0,3,590,0
snv_table,GCF_020560185.1,GCF_040097405.1,close_recombination,2931,2028919,283690,1318455,1068,723,15,15,6.896551724137931e-05,0.8144100955268074,52650,242414,1052,636,231040,1076041,16,87,166063,3056534,5526,36667,689417,1158,0,87,0,3,633,0
snv_table,GCF_020560185.1,GCF_040098345.1,close_recombination,4072,2043236,285698,1327899,1579,819,20,20,0.0001356783919597,0.6987798304503356,86060,396786,1549,684,199638,931113,30,135,143806,2644736,4797,60401,1128040,1917,0,135,0,2,682,0
snv_table,GCF_020563555.1,GCF_024464715.1,close_recombination,2,2025549,283111,1316367,2,0,1,1,0.0,0.9997845368071181,70,238,2,0,283041,1316129,0,0,202514,3739255,6618,32,682,0,0,0,0,0,0,0
snv_table,GCF_020885715.1,GCF_020885775.1,close_recombination,641,2017074,282102,1310847,269,128,1,1,3.861003861003861e-06,0.9170796378614827,23400,107554,268,117,258702,1203293,1,11,185317,3418445,6117,16298,305890,474,0,11,0,0,117,0
snv_table,GCF_020885715.1,GCF_020885855.1,close_recombination,640,2017074,282102,1310847,267,129,1,1,0.0,0.9170796378614827,23400,107554,267,117,258702,1203293,0,12,185317,3418445,6117,16298,305890,474,0,12,0,0,117,0
snv_table,GCF_021406445.1,GCF_028199555.1,close_recombination,489,2018241,282244,1311606,176,132,5,5,4.0293040293040296e-05,0.9676024999645697,9144,40904,161,67,273100,1270702,15,65,195518,3610162,6426,6202,116333,177,3,62,0,1,66,0
